 -13.50000   0.17030E-06  -0.40859E-09  -0.65752E-10  -0.35346E-10  -0.35346E-10  -0.27214E-09
 -13.49000   0.17202E-06  -0.41304E-09  -0.66268E-10  -0.35696E-10  -0.35696E-10  -0.27538E-09
 -13.48000   0.17378E-06  -0.41756E-09  -0.66788E-10  -0.36051E-10  -0.36051E-10  -0.27867E-09
 -13.47000   0.17555E-06  -0.42214E-09  -0.67313E-10  -0.36411E-10  -0.36411E-10  -0.28200E-09
 -13.46000   0.17735E-06  -0.42679E-09  -0.67843E-10  -0.36775E-10  -0.36775E-10  -0.28539E-09
 -13.45000   0.17918E-06  -0.43150E-09  -0.68376E-10  -0.37145E-10  -0.37145E-10  -0.28883E-09
 -13.44000   0.18103E-06  -0.43628E-09  -0.68915E-10  -0.37519E-10  -0.37519E-10  -0.29232E-09
 -13.43000   0.18291E-06  -0.44112E-09  -0.69457E-10  -0.37898E-10  -0.37898E-10  -0.29587E-09
 -13.42000   0.18481E-06  -0.44604E-09  -0.70005E-10  -0.38283E-10  -0.38283E-10  -0.29947E-09
 -13.41000   0.10876E-06  -0.26297E-09  -0.41085E-10  -0.22527E-10  -0.22527E-10  -0.17684E-09
 -13.40000   0.10994E-06  -0.26602E-09  -0.41424E-10  -0.22766E-10  -0.22766E-10  -0.17906E-09
 -13.39000   0.11114E-06  -0.26911E-09  -0.41765E-10  -0.23007E-10  -0.23007E-10  -0.18133E-09
 -13.38000   0.11235E-06  -0.27224E-09  -0.42110E-10  -0.23253E-10  -0.23253E-10  -0.18363E-09
 -13.37000   0.11359E-06  -0.27543E-09  -0.42458E-10  -0.23501E-10  -0.23501E-10  -0.18597E-09
 -13.36000   0.11484E-06  -0.27866E-09  -0.42809E-10  -0.23753E-10  -0.23753E-10  -0.18834E-09
 -13.35000   0.11610E-06  -0.28194E-09  -0.43162E-10  -0.24009E-10  -0.24009E-10  -0.19075E-09
 -13.34000   0.11739E-06  -0.28526E-09  -0.43519E-10  -0.24268E-10  -0.24268E-10  -0.19321E-09
 -13.33000   0.11870E-06  -0.28864E-09  -0.43879E-10  -0.24531E-10  -0.24531E-10  -0.19570E-09
 -13.32000   0.12002E-06  -0.29207E-09  -0.44242E-10  -0.24798E-10  -0.24798E-10  -0.19823E-09
 -13.31000   0.12137E-06  -0.29555E-09  -0.44608E-10  -0.25069E-10  -0.25069E-10  -0.20081E-09
 -13.30000   0.12274E-06  -0.29909E-09  -0.44977E-10  -0.25344E-10  -0.25344E-10  -0.20342E-09
 -13.29000   0.12412E-06  -0.30268E-09  -0.45349E-10  -0.25622E-10  -0.25622E-10  -0.20608E-09
 -13.28000   0.12553E-06  -0.30632E-09  -0.45724E-10  -0.25905E-10  -0.25905E-10  -0.20879E-09
 -13.27000   0.12696E-06  -0.31002E-09  -0.46102E-10  -0.26192E-10  -0.26192E-10  -0.21154E-09
