  -2.15000   0.14321E+02   0.18159E+01   0.19473E+01   0.59705E-01   0.23760E+00   0.14003E+00   0.14003E+00   0.23313E+00   0.44811E+00   0.61285E-01   0.13082E+00   0.79337E-01   0.79337E-01   0.59606E-01   0.73162E-01
  -2.14000   0.14377E+02   0.18193E+01   0.19667E+01   0.58873E-01   0.23516E+00   0.13751E+00   0.13751E+00   0.22731E+00   0.46294E+00   0.61259E-01   0.13139E+00   0.80083E-01   0.80083E-01   0.59562E-01   0.76724E-01
  -2.13000   0.14433E+02   0.18221E+01   0.19865E+01   0.58037E-01   0.23259E+00   0.13503E+00   0.13503E+00   0.22156E+00   0.47701E+00   0.61232E-01   0.13178E+00   0.80817E-01   0.80817E-01   0.59511E-01   0.80583E-01
  -2.12000   0.14487E+02   0.18239E+01   0.20068E+01   0.57198E-01   0.22988E+00   0.13261E+00   0.13261E+00   0.21589E+00   0.49008E+00   0.61201E-01   0.13200E+00   0.81539E-01   0.81539E-01   0.59452E-01   0.84769E-01
  -2.11000   0.14541E+02   0.18245E+01   0.20280E+01   0.56359E-01   0.22702E+00   0.13023E+00   0.13023E+00   0.21031E+00   0.50195E+00   0.61167E-01   0.13207E+00   0.82245E-01   0.82245E-01   0.59386E-01   0.89321E-01
  -2.10000   0.14593E+02   0.18233E+01   0.20504E+01   0.55520E-01   0.22400E+00   0.12790E+00   0.12790E+00   0.20482E+00   0.51239E+00   0.61131E-01   0.13200E+00   0.82937E-01   0.82937E-01   0.59311E-01   0.94276E-01
  -2.09000   0.14645E+02   0.18202E+01   0.20742E+01   0.54685E-01   0.22084E+00   0.12563E+00   0.12563E+00   0.19943E+00   0.52122E+00   0.61091E-01   0.13179E+00   0.83611E-01   0.83611E-01   0.59227E-01   0.99680E-01
  -2.08000   0.14697E+02   0.18149E+01   0.21000E+01   0.53855E-01   0.21752E+00   0.12339E+00   0.12339E+00   0.19414E+00   0.52824E+00   0.61048E-01   0.13147E+00   0.84268E-01   0.84268E-01   0.59133E-01   0.10558E+00
  -2.07000   0.14748E+02   0.18070E+01   0.21279E+01   0.53033E-01   0.21407E+00   0.12121E+00   0.12121E+00   0.18896E+00   0.53331E+00   0.61002E-01   0.13105E+00   0.84906E-01   0.84906E-01   0.59028E-01   0.11202E+00
  -2.06000   0.14799E+02   0.17965E+01   0.21586E+01   0.52221E-01   0.21049E+00   0.11907E+00   0.11907E+00   0.18389E+00   0.53631E+00   0.60953E-01   0.13056E+00   0.85525E-01   0.85525E-01   0.58913E-01   0.11905E+00
  -2.05000   0.14851E+02   0.17832E+01   0.21923E+01   0.51423E-01   0.20679E+00   0.11697E+00   0.11697E+00   0.17893E+00   0.53719E+00   0.60900E-01   0.13000E+00   0.86125E-01   0.86125E-01   0.58787E-01   0.12673E+00
